time,seconds_elapsed,z,y,x
1721411580402989300,4.5799892578125,0.33603858947753906,-0.8604655265808105,-0.039805203676223755
1721411580415859500,4.592859375,0.14641952514648438,-1.00210440158844,-0.06548655033111572
1721411580428715000,4.605715087890625,0.23954486846923828,-1.2447268962860107,0.05710327625274658
1721411580441573600,4.61857373046875,0.48577404022216797,-1.3479944467544556,0.08861896395683289
1721411580454438000,4.63143798828125,0.9342374801635742,-1.6098670959472656,0.1255616843700409
1721411580467289300,4.644289306640625,1.0884227752685547,-1.7938793897628784,0.023719683289527893
1721411580480148000,4.65714794921875,0.8947515487670898,-1.9268667697906494,-0.2140982747077942
1721411580493029600,4.670029541015625,0.2867012023925781,-2.0302276611328125,-0.545820951461792
1721411580505878500,4.68287841796875,-0.3725910186767578,-2.016531467437744,-0.8660283088684082
1721411580518737000,4.69573681640625,-0.8263883590698242,-1.885606288909912,-0.9767466187477112
1721411580531583500,4.70858349609375,-1.1362733840942383,-1.7290921211242676,-0.8412106037139893
1721411580544452900,4.721452880859375,-1.2126474380493164,-1.4786159992218018,-0.6710911393165588
1721411580557298000,4.7342978515625,-1.3208189010620117,-1.2893067598342896,-0.5097264647483826
1721411580570159900,4.747159912109375,-1.1331043243408203,-0.8981565237045288,-0.21164436638355255
1721411580583006500,4.76000634765625,-0.9001846313476562,-0.45879065990448,0.02468891441822052
1721411580595879200,4.772879150390625,-0.7052993774414062,-0.04031658172607422,0.20774710178375244
1721411580608735700,4.78573583984375,-0.583714485168457,0.24994850158691406,0.3499913513660431
1721411580621593900,4.79859375,-0.6015548706054688,0.5148460865020752,0.2943943440914154
1721411580634452700,4.81145263671875,-0.5538539886474609,0.5199184417724609,0.24734769761562347
1721411580647309000,4.82430908203125,-0.3191795349121094,0.3099029064178467,0.12254153192043304
1721411580660170800,4.837170654296875,-0.06223583221435547,-0.026549816131591797,-0.09109647572040558
